"","X1","X2"
"1",-1.52794513301567,2.09664699307744
"2",0.679154044885713,0.457157674668639
"3",-0.660985057827896,1.29876998577921
"4",0.362581881134558,1.26517780248505
"5",0.0746572999668706,3.15541528945418
"6",0.150398750736734,4.55938216338948
"7",-0.668745711356114,1.61156321952956
"8",0.103003529009657,0.226915204976695
"9",0.216550468155391,8.18267965718294
"10",2.40293630461588,1.44423584743106
"11",0.799957536738464,0.424496749969884
"12",-0.512697151833108,2.20954312834807
"13",1.13752347109812,0.061858397742121
"14",-1.39887251247949,1.81014065190667
"15",-1.1548026818936,1.54353216426049
"16",0.0457319175922428,6.70838781648586
"17",-0.540258717492213,1.76951199564867
"18",2.42619807366522,1.34679385806911
"19",2.48859855506732,1.08624291038916
"20",0.434829404373137,0.603009778839541
"21",-0.429545448705772,2.18969527422529
"22",0.207978937403394,3.71479066839033
"23",-0.425068227721525,2.43377262813699
"24",0.668278814862449,1.15698398116211
"25",-0.522238499304155,2.5138083863103
"26",0.304084923058123,0.307363999622789
"27",-0.763121792537398,1.41097037524193
"28",1.29938988486515,0.686615377917719
"29",0.653859883787536,0.643843034468253
"30",-0.965536820797794,1.7069106278484
"31",-0.653865266917044,1.57396095241052
"32",0.583251478433517,0.95296052461051
"33",-0.0275690007753621,3.92215234840303
"34",0.61553226507886,0.524024055213865
"35",0.648964230510831,0.882941549179228
"36",-1.02378552937714,1.54570707782405
"37",1.53542576201018,0.285224121131672
"38",0.523095818491064,1.12964435547894
"39",0.91032800956638,1.17952934850631
"40",-0.0796399890581423,3.90668488486058
"41",0.194805240310849,4.51548006448421
"42",-0.41919600847488,2.20569130504543
"43",-0.63805034925594,2.01248526127514
"44",1.74847358675162,0.424737265308885
"45",-1.24577756564877,1.32363753515879
"46",1.01674298345824,1.55182345369686
"47",-0.463181724343781,2.98326648894252
"48",0.213257406169537,4.23999520831393
"49",1.03398645362539,1.12808295854535
"50",0.441536877025485,0.465326725220712
"51",0.634397903688363,0.366789398796937
"52",0.614480111377269,1.08530744494795
"53",0.275624239521367,0.23759250485736
"54",-0.964517428458935,1.56760758450681
"55",-0.874828098456124,1.44864936827504
"56",-1.05317815499274,1.74515805255662
"57",-0.671091018236393,2.0032490489435
"58",0.0633428006188306,3.75345144410005
"59",-0.114830219543362,4.44346741475414
"60",-2.47296018598426,1.46732596286773
"61",-1.04838405393461,2.20405363127842
"62",1.45505535985066,0.919238469254597
"63",-0.430510559662834,2.06243108812373
"64",-0.291692785696548,3.67202319580264
"65",-0.906864193987808,1.63729508240539
"66",1.50507682208097,0.759591732930448
"67",-0.755403512543301,2.82390486756812
"68",-0.140398180330162,3.13232993115677
"69",0.00854941167512303,4.19114446136424
"70",0.382104601079613,0.475994387199328
"71",0.619782872122702,1.13978179534341
"72",1.29815925869083,0.195065820069724
"73",-0.481421084608456,2.18321412929248
"74",0.461401458669146,0.865486289289386
"75",0.951184508167817,0.860567083324205
"76",-0.470324133025318,2.12646528055616
"77",1.76223539315437,0.580102057648755
"78",-2.2853082490616,1.60351415017439
"79",-1.60917758740709,1.86969301549313
"80",-1.25580416585288,1.4994266283285
"81",0.590772729322441,0.464104572352609
